UBLIVE-台灣頻道,#genre#
AOD355,http://45.11.92.170/play/smart/xziptv.php?id=1069
ASSP1_HD,http://45.11.92.170/play/smart/xziptv.php?id=1070
ASSP2_HD,http://45.11.92.170/play/smart/xziptv.php?id=1071
ASSP3_HD,http://45.11.92.170/play/smart/xziptv.php?id=1072
ASSP4_HD,http://45.11.92.170/play/smart/xziptv.php?id=1074
AEC,http://45.11.92.170/play/smart/xziptv.php?id=1073
AFN,http://45.11.92.170/play/smart/xziptv.php?id=195
Channel U,http://45.11.92.170/play/smart/xziptv.php?id=1077
Vasantham,http://45.11.92.170/play/smart/xziptv.php?id=1078
TVB星河,http://45.11.92.170/play/smart/xziptv.php?id=1079
小太陽,http://45.11.92.170/play/smart/xziptv.php?id=1080
WWE,http://45.11.92.170/play/smart/xziptv.php?id=1081
TVB經典,http://45.11.92.170/play/smart/xziptv.php?id=1083
TVB Jade,http://45.11.92.170/play/smart/xziptv.php?id=1084
衛視卡式臺,http://45.11.92.170/play/smart/xziptv.php?id=1085
雙星,http://45.11.92.170/play/smart/xziptv.php?id=1086
Suria,http://45.11.92.170/play/smart/xziptv.php?id=1076
OKEY,http://45.11.92.170/play/smart/xziptv.php?id=1075
AWANI,http://45.11.92.170/play/smart/xziptv.php?id=1151
AXN,http://45.11.92.170/play/smart/xziptv.php?id=1044
BNC,http://45.11.92.170/play/smart/xziptv.php?id=1045
UBLIVE-菲律賓,#genre#
CinemaOne,http://45.11.92.170/play/smart/xziptv.php?id=1333
Jeepney,http://45.11.92.170/play/smart/xziptv.php?id=1335
MYX,http://45.11.92.170/play/smart/xziptv.php?id=1336
GMA,http://45.11.92.170/play/smart/xziptv.php?id=1337
TV5,http://45.11.92.170/play/smart/xziptv.php?id=1338
UBLIVE-泰國頻道,#genre#
7HD,http://45.11.92.170/play/smart/xziptv.php?id=2228
One HD,http://45.11.92.170/play/smart/xziptv.php?id=2229
3 HD,http://45.11.92.170/play/smart/xziptv.php?id=2230
Workpoint,http://45.11.92.170/play/smart/xziptv.php?id=2232
GMM25,http://45.11.92.170/play/smart/xziptv.php?id=2233
8 channel,http://45.11.92.170/play/smart/xziptv.php?id=2234
Thairat,http://45.11.92.170/play/smart/xziptv.php?id=2235
Amarin TV,http://45.11.92.170/play/smart/xziptv.php?id=2236
MoNo,http://45.11.92.170/play/smart/xziptv.php?id=2237
Thaipbs,http://45.11.92.170/play/smart/xziptv.php?id=2238
PPTV,http://45.11.92.170/play/smart/xziptv.php?id=2240
Sabaidee TV,http://45.11.92.170/play/smart/xziptv.php?id=2241
Police TV,http://45.11.92.170/play/smart/xziptv.php?id=2242
Esan TV,http://45.11.92.170/play/smart/xziptv.php?id=2243
RS Mall,http://45.11.92.170/play/smart/xziptv.php?id=2244
Nation TV,http://45.11.92.170/play/smart/xziptv.php?id=2245
M Channel,http://45.11.92.170/play/smart/xziptv.php?id=2246
JKN,http://45.11.92.170/play/smart/xziptv.php?id=2247
Thailand ch3,http://45.11.92.170/play/smart/xziptv.php?id=1839
Thailand ch7,http://45.11.92.170/play/smart/xziptv.php?id=1840
Thailand ch8,http://45.11.92.170/play/smart/xziptv.php?id=1841
Gmm 25,http://45.11.92.170/play/smart/xziptv.php?id=1842
Mono 29,http://45.11.92.170/play/smart/xziptv.php?id=1843
NEWS1,http://45.11.92.170/play/smart/xziptv.php?id=1608
NBT Central,http://45.11.92.170/play/smart/xziptv.php?id=1609
Thairath TV,http://45.11.92.170/play/smart/xziptv.php?id=1139
Channel 8,http://45.11.92.170/play/smart/xziptv.php?id=1140
Thai PBS,http://45.11.92.170/play/smart/xziptv.php?id=1047
UBLIVE-印尼頻道,#genre#
TVRI,http://45.11.92.170/play/smart/xziptv.php?id=1473
Rcti,http://45.11.92.170/play/smart/xziptv.php?id=1474
Kompass,http://45.11.92.170/play/smart/xziptv.php?id=1475
Indosiar,http://45.11.92.170/play/smart/xziptv.php?id=1478
Antv,http://45.11.92.170/play/smart/xziptv.php?id=1479
TV9,http://45.11.92.170/play/smart/xziptv.php?id=1480
Mnctv,http://45.11.92.170/play/smart/xziptv.php?id=1481
Trans7,http://45.11.92.170/play/smart/xziptv.php?id=1482
Transtv,http://45.11.92.170/play/smart/xziptv.php?id=1483
JTV,http://45.11.92.170/play/smart/xziptv.php?id=1484
Metrotv,http://45.11.92.170/play/smart/xziptv.php?id=1485
Sctv,http://45.11.92.170/play/smart/xziptv.php?id=1486
TVone,http://45.11.92.170/play/smart/xziptv.php?id=1487
OChannel,http://45.11.92.170/play/smart/xziptv.php?id=1488
Balitv,http://45.11.92.170/play/smart/xziptv.php?id=1489
TVMU,http://45.11.92.170/play/smart/xziptv.php?id=1490
DAAI TV,http://45.11.92.170/play/smart/xziptv.php?id=1621
NET TV,http://45.11.92.170/play/smart/xziptv.php?id=1622
ANTV,http://45.11.92.170/play/smart/xziptv.php?id=1623
SCTV,http://45.11.92.170/play/smart/xziptv.php?id=1624
Trans TV,http://45.11.92.170/play/smart/xziptv.php?id=1625
Trans 7,http://45.11.92.170/play/smart/xziptv.php?id=1626
Rajawali TV,http://45.11.92.170/play/smart/xziptv.php?id=1627
NET TV FHD,http://45.11.92.170/play/smart/xziptv.php?id=1628
JTV,http://45.11.92.170/play/smart/xziptv.php?id=1629
SCTV HD,http://45.11.92.170/play/smart/xziptv.php?id=1634
U Channel,http://45.11.92.170/play/smart/xziptv.php?id=1635
Indosiar,http://45.11.92.170/play/smart/xziptv.php?id=1639
Hope Channel,http://45.11.92.170/play/smart/xziptv.php?id=1643
Antara TV,http://45.11.92.170/play/smart/xziptv.php?id=1644
TV ONE,http://45.11.92.170/play/smart/xziptv.php?id=1645
Kompas TV,http://45.11.92.170/play/smart/xziptv.php?id=1646
TVRI,http://45.11.92.170/play/smart/xziptv.php?id=1647
CNN Indonesia,http://45.11.92.170/play/smart/xziptv.php?id=1648
Metro TV,http://45.11.92.170/play/smart/xziptv.php?id=1649
Berita Satu News,http://45.11.92.170/play/smart/xziptv.php?id=1650
CNBC Indonesia,http://45.11.92.170/play/smart/xziptv.php?id=1651
Thrill,http://45.11.92.170/play/smart/xziptv.php?id=1654
Celestial Movies,http://45.11.92.170/play/smart/xziptv.php?id=1655
KIX HD,http://45.11.92.170/play/smart/xziptv.php?id=1657
AXN,http://45.11.92.170/play/smart/xziptv.php?id=1658
FOX Life HD,http://45.11.92.170/play/smart/xziptv.php?id=1659
FOX HD,http://45.11.92.170/play/smart/xziptv.php?id=1660
FOX Movies HD,http://45.11.92.170/play/smart/xziptv.php?id=1661
FOX Action Movies HD,http://45.11.92.170/play/smart/xziptv.php?id=1662
HBO HD,http://45.11.92.170/play/smart/xziptv.php?id=1663
Star World,http://45.11.92.170/play/smart/xziptv.php?id=1664
HBO Hits HD,http://45.11.92.170/play/smart/xziptv.php?id=1665
HBO Family HD,http://45.11.92.170/play/smart/xziptv.php?id=1666
FOX Crime HD,http://45.11.92.170/play/smart/xziptv.php?id=1667
Reserved,http://45.11.92.170/play/smart/xziptv.php?id=1668
Star Chinese Movies HD,http://45.11.92.170/play/smart/xziptv.php?id=1669
Blue Ant Extreme HD,http://45.11.92.170/play/smart/xziptv.php?id=1670
LifeTime HD,http://45.11.92.170/play/smart/xziptv.php?id=1671
HBO Signature HD,http://45.11.92.170/play/smart/xziptv.php?id=1672
Bioskop Indonesia,http://45.11.92.170/play/smart/xziptv.php?id=1673
Hits Movie SD,http://45.11.92.170/play/smart/xziptv.php?id=1674
HITS HD,http://45.11.92.170/play/smart/xziptv.php?id=1676
Warner TV ID HD,http://45.11.92.170/play/smart/xziptv.php?id=1680
Star Chinese Movies Legend,http://45.11.92.170/play/smart/xziptv.php?id=1681
Cinemax ID,http://45.11.92.170/play/smart/xziptv.php?id=1683
Red By HBO HD,http://45.11.92.170/play/smart/xziptv.php?id=1684
FOX Family Movies ID,http://45.11.92.170/play/smart/xziptv.php?id=1687
HBO SD,http://45.11.92.170/play/smart/xziptv.php?id=1688
HBO Hits SD,http://45.11.92.170/play/smart/xziptv.php?id=1689
HBO Signature SD,http://45.11.92.170/play/smart/xziptv.php?id=1690
HBO Family SD,http://45.11.92.170/play/smart/xziptv.php?id=1691
FLIK HD,http://45.11.92.170/play/smart/xziptv.php?id=1693
Galaxy Premium SD,http://45.11.92.170/play/smart/xziptv.php?id=1694
Galaxy SD,http://45.11.92.170/play/smart/xziptv.php?id=1695
ATV,http://45.11.92.170/play/smart/xziptv.php?id=1696
Nat Geo HD,http://45.11.92.170/play/smart/xziptv.php?id=1700
Nat Geo Wild HD,http://45.11.92.170/play/smart/xziptv.php?id=1701
Discovery Channel HD,http://45.11.92.170/play/smart/xziptv.php?id=1702
Crime Investigation,http://45.11.92.170/play/smart/xziptv.php?id=1703
Discovery Shed,http://45.11.92.170/play/smart/xziptv.php?id=1704
Animal Planet HD,http://45.11.92.170/play/smart/xziptv.php?id=1705
Nat Geo People HD,http://45.11.92.170/play/smart/xziptv.php?id=1707
History HD,http://45.11.92.170/play/smart/xziptv.php?id=1708
Discovery Asia,http://45.11.92.170/play/smart/xziptv.php?id=1709
Lingua Channel,http://45.11.92.170/play/smart/xziptv.php?id=1711
Da Vinci Learning,http://45.11.92.170/play/smart/xziptv.php?id=1713
TV Edukasi,http://45.11.92.170/play/smart/xziptv.php?id=1715
Love Nature 4K,http://45.11.92.170/play/smart/xziptv.php?id=1716
Aniplus,http://45.11.92.170/play/smart/xziptv.php?id=1717
Animax,http://45.11.92.170/play/smart/xziptv.php?id=1718
Disney Junior,http://45.11.92.170/play/smart/xziptv.php?id=1720
Boomerang ID,http://45.11.92.170/play/smart/xziptv.php?id=1722
Disney Channel,http://45.11.92.170/play/smart/xziptv.php?id=1723
Nick Jr ID,http://45.11.92.170/play/smart/xziptv.php?id=1724
Cartoon Network ID HD,http://45.11.92.170/play/smart/xziptv.php?id=1725
Dunia Anak,http://45.11.92.170/play/smart/xziptv.php?id=1726
Nickelodeon ID,http://45.11.92.170/play/smart/xziptv.php?id=1727
Toonmax,http://45.11.92.170/play/smart/xziptv.php?id=1728
Baby First,http://45.11.92.170/play/smart/xziptv.php?id=1729
My Kidz,http://45.11.92.170/play/smart/xziptv.php?id=1730
Duck TV,http://45.11.92.170/play/smart/xziptv.php?id=1731
Disney Channel ID,http://45.11.92.170/play/smart/xziptv.php?id=1732
Zoo Moo HD,http://45.11.92.170/play/smart/xziptv.php?id=1733
Horee,http://45.11.92.170/play/smart/xziptv.php?id=1734
Dream Works HD,http://45.11.92.170/play/smart/xziptv.php?id=1735
XingXong,http://45.11.92.170/play/smart/xziptv.php?id=1736
CBeebies,http://45.11.92.170/play/smart/xziptv.php?id=1737
Fox Sports 1 HD,http://45.11.92.170/play/smart/xziptv.php?id=1738
Fox Sports 3 HD,http://45.11.92.170/play/smart/xziptv.php?id=1739
Fox Sports 2 HD,http://45.11.92.170/play/smart/xziptv.php?id=1740
BeIN Sport 1 ID,http://45.11.92.170/play/smart/xziptv.php?id=1741
BeIN Sport 2 ID,http://45.11.92.170/play/smart/xziptv.php?id=1742
Fashion TV,http://45.11.92.170/play/smart/xziptv.php?id=1748
TLC HD,http://45.11.92.170/play/smart/xziptv.php?id=1749
HGTV,http://45.11.92.170/play/smart/xziptv.php?id=1750
Waku Waku Japan HD,http://45.11.92.170/play/smart/xziptv.php?id=1751
AFN HD,http://45.11.92.170/play/smart/xziptv.php?id=1752
Citra Drama,http://45.11.92.170/play/smart/xziptv.php?id=1753
Every Good Game,http://45.11.92.170/play/smart/xziptv.php?id=1754
Blue Ant Entertainment HD,http://45.11.92.170/play/smart/xziptv.php?id=1755
Insert,http://45.11.92.170/play/smart/xziptv.php?id=1756
Eat & Go,http://45.11.92.170/play/smart/xziptv.php?id=1757
BBC Lifestyle HD,http://45.11.92.170/play/smart/xziptv.php?id=1759
K Plus,http://45.11.92.170/play/smart/xziptv.php?id=1760
Sony ONE,http://45.11.92.170/play/smart/xziptv.php?id=1761
TVN ID,http://45.11.92.170/play/smart/xziptv.php?id=1762
S GEM HD,http://45.11.92.170/play/smart/xziptv.php?id=1763
tVN Movies HD,http://45.11.92.170/play/smart/xziptv.php?id=1764
KBS World HD,http://45.11.92.170/play/smart/xziptv.php?id=1765
K Drama,http://45.11.92.170/play/smart/xziptv.php?id=1766
Channel V HD,http://45.11.92.170/play/smart/xziptv.php?id=1767
Prambors TV,http://45.11.92.170/play/smart/xziptv.php?id=1768
ONE African TV,http://45.11.92.170/play/smart/xziptv.php?id=1769
Citra Dangdut,http://45.11.92.170/play/smart/xziptv.php?id=1770
MTV LIVE HD,http://45.11.92.170/play/smart/xziptv.php?id=1771
Makkah TV,http://45.11.92.170/play/smart/xziptv.php?id=1773
Rodja TV,http://45.11.92.170/play/smart/xziptv.php?id=1774
Madina TV,http://45.11.92.170/play/smart/xziptv.php?id=1775
TV Mu,http://45.11.92.170/play/smart/xziptv.php?id=1776
Bloomberg TV Asia,http://45.11.92.170/play/smart/xziptv.php?id=1779
France 24,http://45.11.92.170/play/smart/xziptv.php?id=1781
BBC World News HD,http://45.11.92.170/play/smart/xziptv.php?id=1782
Channel News Asia,http://45.11.92.170/play/smart/xziptv.php?id=1783
CNN Int,http://45.11.92.170/play/smart/xziptv.php?id=1784
CGTN News,http://45.11.92.170/play/smart/xziptv.php?id=1785
Russia Today,http://45.11.92.170/play/smart/xziptv.php?id=1786
Aljazeera EN,http://45.11.92.170/play/smart/xziptv.php?id=1787
NHK World Japan,http://45.11.92.170/play/smart/xziptv.php?id=1788
Fight Sports,http://45.11.92.170/play/smart/xziptv.php?id=1791
Jakarta Globe,http://45.11.92.170/play/smart/xziptv.php?id=1142
CNN Indonesia,http://45.11.92.170/play/smart/xziptv.php?id=1145
UBLIVE-越南頻道,#genre#
HTV7 HD,http://45.11.92.170/play/smart/xziptv.php?id=2251
HTV9 HD,http://45.11.92.170/play/smart/xziptv.php?id=2253
HTV1,http://45.11.92.170/play/smart/xziptv.php?id=2254
HTV2 HD,http://45.11.92.170/play/smart/xziptv.php?id=2255
Max by HBO,http://45.11.92.170/play/smart/xziptv.php?id=2261
Disney Chanel,http://45.11.92.170/play/smart/xziptv.php?id=2262
Bóng Đá TV,http://45.11.92.170/play/smart/xziptv.php?id=2263
Fox Sport 1 vn,http://45.11.92.170/play/smart/xziptv.php?id=2264
Fox Sport 2 vn,http://45.11.92.170/play/smart/xziptv.php?id=2265
Fox Sport 3 vn,http://45.11.92.170/play/smart/xziptv.php?id=2266
PTP,http://45.11.92.170/play/smart/xziptv.php?id=1293
QRT,http://45.11.92.170/play/smart/xziptv.php?id=1294
THBT,http://45.11.92.170/play/smart/xziptv.php?id=1295
ANTV,http://45.11.92.170/play/smart/xziptv.php?id=1300
ANTV HD,http://45.11.92.170/play/smart/xziptv.php?id=1301
HBTV,http://45.11.92.170/play/smart/xziptv.php?id=1302
KienGiangTV,http://45.11.92.170/play/smart/xziptv.php?id=1309
KienGiangTV1,http://45.11.92.170/play/smart/xziptv.php?id=1310
ANTV,http://45.11.92.170/play/smart/xziptv.php?id=1312
BenTreTV,http://45.11.92.170/play/smart/xziptv.php?id=1313
Da Nang TV1,http://45.11.92.170/play/smart/xziptv.php?id=1316
KhanhHoaTV,http://45.11.92.170/play/smart/xziptv.php?id=1318
KienGiangTV,http://45.11.92.170/play/smart/xziptv.php?id=1319
KienGiangTV1,http://45.11.92.170/play/smart/xziptv.php?id=1320
PhuYenTV,http://45.11.92.170/play/smart/xziptv.php?id=1323
LongAnTV,http://45.11.92.170/play/smart/xziptv.php?id=1321
LA34,http://45.11.92.170/play/smart/xziptv.php?id=1291
VITV,http://45.11.92.170/play/smart/xziptv.php?id=1299
UBLIVE-भारत,#genre#
Sun TV,http://45.11.92.170/play/smart/xziptv.php?id=1458
Star Vijay,http://45.11.92.170/play/smart/xziptv.php?id=1459
Zee Tamil,http://45.11.92.170/play/smart/xziptv.php?id=1460
Zee Business,http://45.11.92.170/play/smart/xziptv.php?id=1461
Thanthi TV,http://45.11.92.170/play/smart/xziptv.php?id=1462
Raj Musix,http://45.11.92.170/play/smart/xziptv.php?id=1463
Zee Actions,http://45.11.92.170/play/smart/xziptv.php?id=1464
KTV Tamil,http://45.11.92.170/play/smart/xziptv.php?id=1465
Zee TV HD,http://45.11.92.170/play/smart/xziptv.php?id=1466
Zee Cinema HD,http://45.11.92.170/play/smart/xziptv.php?id=1467
Colors HD,http://45.11.92.170/play/smart/xziptv.php?id=1468
Starplus,http://45.11.92.170/play/smart/xziptv.php?id=1469
Picture,http://45.11.92.170/play/smart/xziptv.php?id=1470
Asianet,http://45.11.92.170/play/smart/xziptv.php?id=1471
Times Now,http://45.11.92.170/play/smart/xziptv.php?id=1472
TV9 Marathi,http://45.11.92.170/play/smart/xziptv.php?id=1125
NDTV India,http://45.11.92.170/play/smart/xziptv.php?id=1030
NDTV,http://45.11.92.170/play/smart/xziptv.php?id=1028
ZeeNews,http://45.11.92.170/play/smart/xziptv.php?id=465
UBLIVE-私密頻道,#genre#
Dorcel XXX,http://45.11.92.170/play/smart/xziptv.php?id=2248
Penthouse TV,http://45.11.92.170/play/smart/xziptv.php?id=2249
松視1,http://45.11.92.170/play/smart/xziptv.php?id=402
松視2,http://45.11.92.170/play/smart/xziptv.php?id=403
松視3,http://45.11.92.170/play/smart/xziptv.php?id=404
香蕉台,http://45.11.92.170/play/smart/xziptv.php?id=408
潘朵拉完美,http://45.11.92.170/play/smart/xziptv.php?id=410
潘朵拉粉紅,http://45.11.92.170/play/smart/xziptv.php?id=411
彩虹電影,http://45.11.92.170/play/smart/xziptv.php?id=413
彩虹K,http://45.11.92.170/play/smart/xziptv.php?id=406
彩虹E,http://45.11.92.170/play/smart/xziptv.php?id=405
一本道,http://45.11.92.170/play/smart/xziptv.php?id=414
二本道,http://45.11.92.170/play/smart/xziptv.php?id=415
東京熱,http://45.11.92.170/play/smart/xziptv.php?id=416
HOT,http://45.11.92.170/play/smart/xziptv.php?id=407
happy,http://45.11.92.170/play/smart/xziptv.php?id=412
驚豔台,http://45.11.92.170/play/smart/xziptv.php?id=409
Erox HD,http://45.11.92.170/play/smart/xziptv.php?id=456
Dorcel HD,http://45.11.92.170/play/smart/xziptv.php?id=454
Babes TV HD,http://45.11.92.170/play/smart/xziptv.php?id=458
Hustler HD,http://45.11.92.170/play/smart/xziptv.php?id=451
SCT Classic,http://45.11.92.170/play/smart/xziptv.php?id=462
Redlight HD,http://45.11.92.170/play/smart/xziptv.php?id=452
SEX ATION HD,http://45.11.92.170/play/smart/xziptv.php?id=459
Super One HD,http://45.11.92.170/play/smart/xziptv.php?id=457
Prıvate TV,http://45.11.92.170/play/smart/xziptv.php?id=453
Passie,http://45.11.92.170/play/smart/xziptv.php?id=461
Vivid Red HD,http://45.11.92.170/play/smart/xziptv.php?id=455
